"fips_state","state_code","state_name","group","vaxx_count","pct_of_vaxx_total","pct_of_vaxx_known","vaxx_total","vaccination_rate","state_residents","pct_of_state"
"42","PA","Pennsylvania","raceeth_asian",99661,0.0145162084381934,0.0214207078520744,6865498,0.221018992450922,450916,0.0352223392786855
"42","PA","Pennsylvania","raceeth_black",369847,0.0538703820174443,0.0794933277507365,6865498,0.269079831908318,1374488,0.107365191455796
"42","PA","Pennsylvania","raceeth_hispanic",296005,0.0431148621702315,0.063622045010117,6865498,0.296648727739194,997830,0.0779433570830283
"42","PA","Pennsylvania","raceeth_nhpi",853,0.00012424444665194,0.000183340161124406,6865498,0.328709055876686,2595,0.000202702876873273
"42","PA","Pennsylvania","raceeth_other",159954,0.0232982370688914,0.0343798266500507,6865498,0.574440118943301,278452,0.0217506826478292
"42","PA","Pennsylvania","raceeth_unknown",2212944,0.32232825644986,,6865498,,,
"42","PA","Pennsylvania","raceeth_white",3724174,0.542447758341784,0.800457985012103,6865498,0.384706542742681,9680558,0.756176091074598
"44","RI","Rhode Island","raceeth_aian",1774,0.00283838183435626,0.00347858825005834,625004,0.774334351811436,2291,0.00216262445002223
"44","RI","Rhode Island","raceeth_asian",18499,0.0295982105714523,0.0362741849142216,625004,0.510810437663951,36215,0.0341857025131188
"44","RI","Rhode Island","raceeth_black",20684,0.0330941881971955,0.0405586918625742,625004,0.337968333850754,61201,0.0577716189287693
"44","RI","Rhode Island","raceeth_hispanic",57795,0.0924714081829876,0.11332864031123,625004,0.334765962129944,172643,0.162968997348402
"44","RI","Rhode Island","raceeth_nhpi",851,0.00136159128581577,0.00166870270620048,625004,3.404,250,0.000235991319295311
"44","RI","Rhode Island","raceeth_other",20432,0.032690990777659,0.0400645519307734,625004,0.556973067277287,36684,0.0346284222281168
"44","RI","Rhode Island","raceeth_unknown",115027,0.184042022131058,,625004,,,
"44","RI","Rhode Island","raceeth_white",389942,0.623903207019475,0.764626640024942,625004,0.519869293419209,750077,0.708046643212276
"45","SC","South Carolina","raceeth_aian",2798,0.00142329927690496,0.00169108096820732,1965855,0.176976597090449,15810,0.00307066968567297
"45","SC","South Carolina","raceeth_asian",30985,0.0157615897408507,0.0187269992136897,1965855,0.359872241579559,86100,0.0167226223868717
"45","SC","South Carolina","raceeth_black",329244,0.167481324919691,0.198991516188867,1965855,0.243065762945103,1354547,0.263084529457259
"45","SC","South Carolina","raceeth_hispanic",72711,0.0369869598724219,0.0439457427731673,1965855,0.243605893901728,298478,0.057971369161309
"45","SC","South Carolina","raceeth_nhpi",962,0.000489354504782906,0.000581422405795367,1965855,0.130422993492408,7376,0.00143259074013433
"45","SC","South Carolina","raceeth_other",181693,0.0924244158394185,0.109813286045923,1965855,1.58537074847739,114606,0.0222591505373963
"45","SC","South Carolina","raceeth_unknown",311292,0.158349420481165,,1965855,,,
"45","SC","South Carolina","raceeth_white",1036170,0.527083635364765,0.626249952404351,1965855,0.316697521270421,3271797,0.635459068031357
"46","SD","South Dakota","raceeth_aian",23607,0.0582723424212878,0.152835685614399,405115,0.319540323235605,73878,0.0835101434564052
"46","SD","South Dakota","raceeth_asian",546,0.00134776544931686,0.00353489576589408,405115,0.0473547267996531,11530,0.0130332704465789
"46","SD","South Dakota","raceeth_black",2207,0.00544783579971119,0.0142884889291726,405115,0.108649633239797,20313,0.0229613896427889
"46","SD","South Dakota","raceeth_hispanic",1672,0.00412722313417178,0.010824809012042,405115,0.0506390453691926,33018,0.0373228554731258
"46","SD","South Dakota","raceeth_nhpi",105,0.000259185663330166,0.000679787647287324,405115,0.0506512301013025,2073,0.00234327577066418
"46","SD","South Dakota","raceeth_other",5793,0.0142996433111586,0.0375048556260521,405115,0.25377842029176,22827,0.0258031625745061
"46","SD","South Dakota","raceeth_unknown",250655,0.618725547066882,,405115,,,
"46","SD","South Dakota","raceeth_white",120530,0.297520457154141,0.780331477405153,405115,0.167165959335386,721020,0.815025902635931
"47","TN","Tennessee","raceeth_aian",1987,0.000778935574932465,0.00097357767993548,2550917,0.111011788368065,17899,0.00262096118798555
"47","TN","Tennessee","raceeth_asian",42461,0.0166453867373968,0.0208047719515553,2550917,0.342129435652819,124108,0.018173208062937
"47","TN","Tennessee","raceeth_black",242122,0.09491567150166,0.118633404640835,2550917,0.213800112850771,1132469,0.165828107469512
"47","TN","Tennessee","raceeth_hispanic",104528,0.0409766370289586,0.0512159676538983,2550917,0.268621812415998,389127,0.0569800974466312
"47","TN","Tennessee","raceeth_nhpi",1130,0.000442977956554447,0.000553670245760993,2550917,0.334914048606995,3374,0.000494056821513114
"47","TN","Tennessee","raceeth_other",266765,0.104576119097564,0.130707825761444,2550917,1.71569604785027,155485,0.0227677607862971
"47","TN","Tennessee","raceeth_unknown",509991,0.199924576142619,,2550917,,,
"47","TN","Tennessee","raceeth_white",1381933,0.541739695960315,0.677110782066572,2550917,0.276016076019551,5006712,0.733135808225124
"48","TX","Texas","raceeth_aian",2541,0.00750531663516068,0.0130496410193202,338560,0.0326825127334465,77748,0.00268134636088484
"48","TX","Texas","raceeth_asian",3392,0.0100189035916824,0.0174200638872626,338560,0.00237163656906972,1430236,0.049325488678892
"48","TX","Texas","raceeth_black",50672,0.149669187145558,0.260232746844154,338560,0.0147179063116036,3442881,0.118736899216823
"48","TX","Texas","raceeth_hispanic",37005,0.109301157844991,0.190044063722922,338560,0.00321089000612763,11524842,0.397464798534661
"48","TX","Texas","raceeth_nhpi",1388,0.00409971644612476,0.00712825727462279,338560,0.0646062185812698,21484,0.000740932824217343
"48","TX","Texas","raceeth_other",2736,0.00808128544423441,0.0140510892675562,338560,0.0048074050906484,569122,0.0196276843597199
"48","TX","Texas","raceeth_unknown",143842,0.424864130434783,,338560,,,
"48","TX","Texas","raceeth_white",96984,0.286460302457467,0.498074137984162,338560,0.00812971601318673,11929568,0.411422850024802
"49","UT","Utah","raceeth_aian",9595,0.00824564901292835,0.0120677706884603,1163644,0.317610062893082,30210,0.0094230804021762
"49","UT","Utah","raceeth_asian",20988,0.0180364441358354,0.026396912059344,1163644,0.277766013763896,75560,0.0235686181790279
"49","UT","Utah","raceeth_black",7022,0.00603449164864856,0.00883167126361319,1163644,0.204317970204842,34368,0.0107200406243625
"49","UT","Utah","raceeth_hispanic",81082,0.0696793864790262,0.101978007604142,1163644,0.175481653659529,462054,0.144123534993284
"49","UT","Utah","raceeth_nhpi",4423,0.00380099068099866,0.00556287126160084,1163644,0.151951353579772,29108,0.00907934539379493
"49","UT","Utah","raceeth_other",19686,0.0169175452286094,0.0247593677720719,1163644,0.234318089842169,84014,0.0262055834792596
"49","UT","Utah","raceeth_unknown",368551,0.316721437140569,,1163644,,,
"49","UT","Utah","raceeth_white",652297,0.560564055673385,0.820403399350768,1163644,0.261898930557719,2490644,0.776879796928095
"50","VT","Vermont","raceeth_aian",44,0.000110031358937297,0.00359624029423784,399886,0.0180698151950719,2435,0.00390231238050671
"50","VT","Vermont","raceeth_asian",135,0.000337596214921253,0.0110339190845934,399886,0.0159386068476978,8470,0.0135739572332205
"50","VT","Vermont","raceeth_black",118,0.000295084098968206,0.00964446260727421,399886,0.0145195028915959,8127,0.0130242680560074
"50","VT","Vermont","raceeth_hispanic",205,0.00051264610413968,0.0167552104617899,399886,0.0165215989684075,12408,0.0198849659208736
"50","VT","Vermont","raceeth_nhpi",22,0.0000550156794686486,0.00179812014711892,399886,0.0654761904761905,336,0.000538471030739324
"50","VT","Vermont","raceeth_other",74,0.000185052740030909,0.00604822231303637,399886,0.00482997193394687,15321,0.0245533174463011
"50","VT","Vermont","raceeth_unknown",387651,0.969403780077322,,399886,,,
"50","VT","Vermont","raceeth_white",11637,0.029100793726212,0.951123825091949,399886,0.0201718865922911,576892,0.924522707932351
"51","VA","Virginia","raceeth_aian",9516,0.00220871625910869,0.00452608994057961,4308385,0.543864662513574,17497,0.00204990463965929
"51","VA","Virginia","raceeth_asian",109571,0.0254320354378729,0.0521151955526743,4308385,0.195652018641858,560030,0.0656117103131046
"51","VA","Virginia","raceeth_black",311044,0.0721950336378945,0.147941689730732,4308385,0.191300796707386,1625942,0.19049128705589
"51","VA","Virginia","raceeth_hispanic",290926,0.067525534510031,0.138372976256102,4308385,0.351294565986519,828154,0.0970244457308337
"51","VA","Virginia","raceeth_nhpi",3596,0.000834651499343722,0.0017103635378651,4308385,0.827237175063262,4347,0.000509283618254496
"51","VA","Virginia","raceeth_other",118143,0.0274216440731272,0.0561922912830913,4308385,0.411871958276973,286844,0.0336059236702537
"51","VA","Virginia","raceeth_unknown",2205908,0.512003453730342,,4308385,,,
"51","VA","Virginia","raceeth_white",1259681,0.29237893085228,0.599141393698956,4308385,0.241655915690606,5212705,0.610707444972005
"53","WA","Washington","raceeth_aian",46274,0.011904106523154,0.0144740542084202,3887230,0.533043047540058,86811,0.0114001601860985
"53","WA","Washington","raceeth_asian",378022,0.097247139994289,0.118241581016887,3887230,0.555570742231648,680421,0.089353980417059
"53","WA","Washington","raceeth_black",99213,0.025522801583647,0.0310328551709383,3887230,0.336043002448863,295239,0.0387712604760172
"53","WA","Washington","raceeth_hispanic",292200,0.0751692078935386,0.0913972995569952,3887230,0.294638724724545,991723,0.130234659896075
"53","WA","Washington","raceeth_nhpi",22556,0.00580258950460868,0.0070552959918124,3887230,0.463476277559743,48667,0.00639102873802692
"53","WA","Washington","raceeth_other",274724,0.0706734615651762,0.0859309778353729,3887230,0.712942922836575,385338,0.0506032061120228
"53","WA","Washington","raceeth_unknown",690199,0.177555482953157,,3887230,,,
"53","WA","Washington","raceeth_white",2084042,0.53612520998243,0.651867936219574,3887230,0.406507975705201,5126694,0.673245704174701
"54","WV","West Virginia","raceeth_aian",634,0.000942638793898124,0.00114544639888996,672580,0.17965429300085,3529,0.00196914650416512
"54","WV","West Virginia","raceeth_asian",4951,0.00736120610187636,0.008944960758524,672580,0.351508697195598,14085,0.00785928832846859
"54","WV","West Virginia","raceeth_black",18404,0.0273632876386452,0.0332504661280298,672580,0.283155886516093,64996,0.0362671142489985
"54","WV","West Virginia","raceeth_hispanic",7722,0.0114811620922418,0.013951320334745,672580,0.287887260932782,26823,0.0149669642055032
"54","WV","West Virginia","raceeth_nhpi",274,0.000407386481905498,0.00049503519447295,672580,0.958041958041958,286,0.000159585123318567
"54","WV","West Virginia","raceeth_other",4428,0.00658360343750929,0.00800005781432928,672580,0.134344660194175,32960,0.0183913484775523
"54","WV","West Virginia","raceeth_unknown",119084,0.177055517559249,,672580,,,
"54","WV","West Virginia","raceeth_white",517083,0.768805197894674,0.934212713371009,672580,0.313484711434232,1649468,0.920386553111994
"55","WI","Wisconsin","raceeth_aian",24409,0.00867875555555556,0.00974412344605602,2812500,0.49719919336769,49093,0.0084316971218566
"55","WI","Wisconsin","raceeth_asian",72067,0.0256238222222222,0.0287692959312925,2812500,0.43298306327091,166443,0.0285864983613382
"55","WI","Wisconsin","raceeth_black",92639,0.0329383111111111,0.0369816810159853,2812500,0.252604741843566,366735,0.0629865448023971
"55","WI","Wisconsin","raceeth_hispanic",121147,0.0430744888888889,0.0483621337670265,2812500,0.293498300502218,412769,0.0708928602711512
"55","WI","Wisconsin","raceeth_nhpi",3316,0.00117902222222222,0.00132375408034421,2812500,0.849602869587497,3903,0.000670338212507003
"55","WI","Wisconsin","raceeth_other",68979,0.0245258666666667,0.0275365599240239,2812500,0.580230817112767,118882,0.0204179214397278
"55","WI","Wisconsin","raceeth_unknown",307503,0.1093344,,2812500,,,
"55","WI","Wisconsin","raceeth_white",2122440,0.754645333333333,0.847282451835272,2812500,0.451140572999797,4704609,0.808014139791022
"56","WY","Wyoming","raceeth_aian",6063,0.0289840523175769,0.0736542876927002,209184,0.493287771540151,12291,0.021236818779492
"56","WY","Wyoming","raceeth_asian",827,0.00395345724338382,0.0100465274487651,209184,0.18199823943662,4544,0.00785128179432199
"56","WY","Wyoming","raceeth_black",718,0.00343238488603335,0.00872237812359537,209184,0.111750972762646,6425,0.0111013392448325
"56","WY","Wyoming","raceeth_hispanic",6956,0.0332530212635766,0.0845025936319351,209184,0.118688893818145,58607,0.101263220096793
"56","WY","Wyoming","raceeth_nhpi",72,0.000344194584671868,0.000874667444148839,209184,0.100418410041841,717,0.00123885762467625
"56","WY","Wyoming","raceeth_other",8373,0.0400269619091326,0.101716534859142,209184,0.711264016309888,11772,0.0203400724653958
"56","WY","Wyoming","raceeth_unknown",126867,0.606485199632859,,209184,,,
"56","WY","Wyoming","raceeth_white",59308,0.283520728162766,0.720483010799713,209184,0.122435245033577,484403,0.836968409994488
"60","AS","American Samoa","raceeth_aian",3,0.000135232600072124,0.000305779227397819,22184,,,
"60","AS","American Samoa","raceeth_asian",179,0.00806887847097007,0.0182448272347365,22184,,,
"60","AS","American Samoa","raceeth_black",18,0.000811395600432744,0.00183467536438691,22184,,,
"60","AS","American Samoa","raceeth_hispanic",22,0.000991705733862243,0.00224238100091734,22184,,,
"60","AS","American Samoa","raceeth_nhpi",9570,0.431391994230076,0.975435735399042,22184,,,
"60","AS","American Samoa","raceeth_other",3,0.000135232600072124,0.000305779227397819,22184,,,
"60","AS","American Samoa","raceeth_unknown",12373,0.557744320230797,,22184,,,
"60","AS","American Samoa","raceeth_white",16,0.000721240533717995,0.0016308225461217,22184,,,
"64","FM","Federated States of Micronesia","raceeth_asian",83,0.00371913787695479,0.638461538461538,22317,,,
"64","FM","Federated States of Micronesia","raceeth_hispanic",1,0.0000448088900837926,0.00769230769230769,22317,,,
"64","FM","Federated States of Micronesia","raceeth_nhpi",45,0.00201640005377067,0.346153846153846,22317,,,
"64","FM","Federated States of Micronesia","raceeth_other",1,0.0000448088900837926,0.00769230769230769,22317,,,
"64","FM","Federated States of Micronesia","raceeth_unknown",22187,0.994174844289107,,22317,,,
"66","GU","Guam","raceeth_aian",12,0.000146684920790143,0.00391517128874388,81808,,,
"66","GU","Guam","raceeth_asian",757,0.00925337375317817,0.246982055464927,81808,,,
"66","GU","Guam","raceeth_black",192,0.00234695873264228,0.0626427406199021,81808,,,
"66","GU","Guam","raceeth_hispanic",281,0.00343487189516918,0.0916802610114193,81808,,,
"66","GU","Guam","raceeth_nhpi",626,0.00765206336788578,0.204241435562806,81808,,,
"66","GU","Guam","raceeth_other",318,0.00388715040093878,0.103752039151713,81808,,,
"66","GU","Guam","raceeth_unknown",78743,0.962534226481518,,81808,,,
"66","GU","Guam","raceeth_white",879,0.010744670447878,0.286786296900489,81808,,,
"68","MH","Marshall Islands","raceeth_aian",12,0.000770910959784145,0.00145313635262775,15566,,,
"68","MH","Marshall Islands","raceeth_asian",235,0.0150970062957728,0.0284572535722935,15566,,,
"68","MH","Marshall Islands","raceeth_hispanic",39,0.00250546061929847,0.0047226931460402,15566,,,
"68","MH","Marshall Islands","raceeth_nhpi",7844,0.503918797378903,0.949866795834342,15566,,,
"68","MH","Marshall Islands","raceeth_other",103,0.00661698573814724,0.0124727536933882,15566,,,
"68","MH","Marshall Islands","raceeth_unknown",7308,0.469484774508544,,15566,,,
"68","MH","Marshall Islands","raceeth_white",25,0.0016060644995503,0.00302736740130782,15566,,,
"69","MP","Northern Mariana Islands","raceeth_aian",157,0.00661303230697949,0.0124741776577149,23741,,,
"69","MP","Northern Mariana Islands","raceeth_asian",8153,0.343414346489196,0.647783251231527,23741,,,
"69","MP","Northern Mariana Islands","raceeth_black",43,0.00181121267006445,0.0034164945177181,23741,,,
"69","MP","Northern Mariana Islands","raceeth_hispanic",69,0.00290636451708016,0.00548228190052439,23741,,,
"69","MP","Northern Mariana Islands","raceeth_nhpi",3428,0.144391558906533,0.272366121086922,23741,,,
"69","MP","Northern Mariana Islands","raceeth_other",283,0.0119203066425172,0.0224853011282377,23741,,,
"69","MP","Northern Mariana Islands","raceeth_unknown",11155,0.469862263594625,,23741,,,
"69","MP","Northern Mariana Islands","raceeth_white",453,0.0190809148730045,0.0359923724773558,23741,,,
"70","PW","Palau","raceeth_asian",9,0.000699083423955259,0.529411764705882,12874,,,
"70","PW","Palau","raceeth_black",3,0.000233027807985086,0.176470588235294,12874,,,
"70","PW","Palau","raceeth_hispanic",3,0.000233027807985086,0.176470588235294,12874,,,
"70","PW","Palau","raceeth_nhpi",1,0.0000776759359950287,0.0588235294117647,12874,,,
"70","PW","Palau","raceeth_unknown",12857,0.998679509088085,,12874,,,
"70","PW","Palau","raceeth_white",1,0.0000776759359950287,0.0588235294117647,12874,,,
"72","PR","Puerto Rico","raceeth_aian",66,0.0000468785958013825,0.0000475955589016676,1407892,0.143790849673203,459,0.000143720719643147
"72","PR","Puerto Rico","raceeth_asian",537,0.000381421302202158,0.000387254774699932,1407892,0.202641509433962,2650,0.000829760146087884
"72","PR","Puerto Rico","raceeth_black",559,0.000397047500802618,0.000403119961000487,1407892,0.164994096812279,3388,0.00106084051884745
"72","PR","Puerto Rico","raceeth_hispanic",1377059,0.978099882661454,0.993058980993507,1407892,0.43928703929074,3134759,0.981546447468042
"72","PR","Puerto Rico","raceeth_nhpi",230,0.000163364803550272,0.000165863311323993,1407892,,0,0
"72","PR","Puerto Rico","raceeth_other",4088,0.00290363181266745,0.00294804007257602,1407892,0.415785191212368,9832,0.00307856670050418
"72","PR","Puerto Rico","raceeth_unknown",21208,0.0150636554508442,,1407892,,,
"72","PR","Puerto Rico","raceeth_white",4145,0.00294411787267773,0.00298914532799109,1407892,0.0972867671220016,42606,0.0133406644468756
"78","VI","Virgin Islands","raceeth_aian",42,0.00111988054607509,0.00165478113549506,37504,,,
"78","VI","Virgin Islands","raceeth_asian",629,0.0167715443686007,0.0247823174815807,37504,,,
"78","VI","Virgin Islands","raceeth_black",11775,0.313966510238908,0.463929711201292,37504,,,
"78","VI","Virgin Islands","raceeth_hispanic",5068,0.135132252559727,0.19967692368307,37504,,,
"78","VI","Virgin Islands","raceeth_nhpi",41,0.00109321672354949,0.00161538158464993,37504,,,
"78","VI","Virgin Islands","raceeth_other",270,0.00719923208191126,0.0106378787281825,37504,,,
"78","VI","Virgin Islands","raceeth_unknown",12123,0.323245520477816,,37504,,,
"78","VI","Virgin Islands","raceeth_white",7556,0.201471843003413,0.297703006185729,37504,,,
,"UNK","Unknown","raceeth_aian",2695,0.00362168874172185,0.015899329809326,744128,,,
,"UNK","Unknown","raceeth_asian",8896,0.0119549324847338,0.0524825372852558,744128,,,
,"UNK","Unknown","raceeth_black",29009,0.0389838844929905,0.171140504058901,744128,,,
,"UNK","Unknown","raceeth_hispanic",252,0.000338651414810355,0.00148669057957334,744128,,,
,"UNK","Unknown","raceeth_nhpi",28,0.0000376279349789284,0.000165187842174816,744128,,,
,"UNK","Unknown","raceeth_other",5488,0.00737507525586996,0.0323768170662639,744128,,,
,"UNK","Unknown","raceeth_unknown",574624,0.772211232476133,,744128,,,
,"UNK","Unknown","raceeth_white",123136,0.165476907198762,0.726448933358505,744128,,,
